type,gene,db_xref,start,end,length,strand,product
CDS,lppQ,GI:31793526,2597194,2597613,421,1,PROBABLE CONSERVED LIPOPROTEIN LPPQ
CDS,none,GI:31793527,2597869,2598126,259,1,hypothetical protein
CDS,dnaG,GI:31793528,2598130,2600049,1921,-1,DNA primase
CDS,dgt,GI:31793529,2600054,2601349,1297,-1,deoxyguanosinetriphosphate triphosphohydrolase-like protein
CDS,none,GI:31793530,2601418,2603400,1984,1,POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN
CDS,esxO,GI:31793531,2603485,2603667,184,-1,PUTATIVE ESAT-6 LIKE PROTEIN 6
CDS,PPE71,GI:31793532,2603651,2605024,1375,-1,PPE FAMILY PROTEIN
CDS,PPE40,GI:31793533,2605762,2607606,1846,-1,PPE FAMILY PROTEIN
CDS,glyS,GI:31793534,2607744,2609135,1393,-1,glycyl-tRNA synthetase
CDS,none,GI:31793535,2609317,2609724,409,1,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY ARSR-FAMILY)
CDS,furB,GI:31793536,2609721,2610113,394,1,PROBABLE FERRIC UPTAKE REGULATION PROTEIN FURB
CDS,none,GI:31793537,2610221,2610649,430,-1,hypothetical protein
CDS,none,GI:31793538,2610649,2611539,892,-1,LONG (C50) CHAIN Z-ISOPRENYL DIPHOSPHATE SYNTHASE (Z-DECAPRENYL DIPHOSPHATE SYNTHASE)
CDS,recO,GI:31793539,2611532,2612329,799,-1,DNA repair protein RecO
CDS,amiA2,GI:31793540,2612391,2613845,1456,1,amidase
CDS,era,GI:31793541,2613842,2614744,904,-1,GTP-binding protein Era
CDS,none,GI:31793542,2614818,2615159,343,-1,hypothetical protein
CDS,none,GI:31793543,2615131,2616438,1309,-1,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN
CDS,none,GI:31793544,2616435,2616983,550,-1,hypothetical protein
CDS,phoH1,GI:31793545,2616987,2618045,1060,-1,PROBABLE PHOH-LIKE PROTEIN PHOH1 (PHOSPHATE STARVATION-INDUCIBLE PROTEIN PSIH)
CDS,none,GI:31793546,2618017,2618319,304,-1,hypothetical protein
CDS,none,GI:31793547,2618316,2619629,1315,-1,hypothetical protein
CDS,PE_PGRS40,GI:31793548,2619824,2620009,187,1,PE-PGRS FAMILY PROTEIN
CDS,none,GI:31793549,2620108,2620896,790,-1,hypothetical protein
CDS,dnaJ2,GI:31793550,2620910,2622058,1150,-1,PROBABLE CHAPERONE PROTEIN DNAJ2
CDS,hrcA,GI:31793551,2622133,2623164,1033,-1,heat-inducible transcription repressor
CDS,none,GI:31793552,2623336,2623653,319,1,hypothetical protein
CDS,cfp2,GI:31793553,2623680,2624186,508,-1,LOW MOLECULAR WEIGHT ANTIGEN CFP2 (LOW MOLECULAR WEIGHT PROTEIN ANTIGEN 2) (CFP-2)
CDS,mbtH,GI:31793554,2624286,2624501,217,-1,PUTATIVE CONSERVED PROTEIN MBTH
CDS,mbtG,GI:31793555,2624479,2625774,1297,-1,LYSINE-N-OXYGENASE MBTG (L-LYSINE 6-MONOOXYGENASE) (LYSINE N6-HYDROXYLASE)
CDS,mbtF,GI:31793556,2625771,2630156,4387,-1,PEPTIDE SYNTHETASE MBTF (PEPTIDE SYNTHASE)
CDS,mbtE,GI:31793557,2630138,2635186,5050,-1,PEPTIDE SYNTHETASE MBTE (PEPTIDE SYNTHASE)
CDS,mbtD,GI:31793558,2635326,2638340,3016,-1,POLYKETIDE SYNTHETASE MBTD (POLYKETIDE SYNTHASE)
CDS,mbtC,GI:31793559,2638340,2639674,1336,-1,POLYKETIDE SYNTHETASE MBTC (POLYKETIDE SYNTHASE)
CDS,mbtB,GI:31793560,2639664,2643908,4246,-1,PHENYLOXAZOLINE SYNTHASE MBTB (PHENYLOXAZOLINE SYNTHETASE)
CDS,mbtA,GI:31793561,2644007,2645704,1699,1,BIFUNCTIONAL ENZYME MBTA: SALICYL-AMP LIGASE (SAL-AMP LIGASE) + SALICYL-S-ArCP SYNTHETASE
CDS,mbtJ,GI:31793562,2645800,2646720,922,1,PUTATIVE ACETYL HYDROLASE MBTJ
CDS,mbtI,GI:31793563,2646724,2648076,1354,-1,anthranilate synthase component I
CDS,none,GI:31793564,2648836,2650089,1255,1,hypothetical protein
CDS,hemN,GI:31793565,2650086,2651213,1129,-1,coproporphyrinogen III oxidase
CDS,rpfD,GI:31793566,2651319,2651783,466,-1,PROBABLE RESUSCITATION-PROMOTING FACTOR RPFD
CDS,none,GI:31793567,2651780,2652337,559,-1,hypothetical protein
CDS,nirA,GI:31793568,2652750,2654441,1693,1,PROBABLE FERREDOXIN-DEPENDANT NITRITE REDUCTASE NIRA
CDS,cysH,GI:31793569,2654438,2655202,766,1,phosphoadenosine phosphosulfate reductase
CDS,none,GI:31793570,2655199,2656044,847,1,hypothetical protein
CDS,ggtB,GI:31793571,2656081,2658012,1933,1,PROBABLE GAMMA-GLUTAMYLTRANSPEPTIDASE PRECURSOR GGTB (GAMMA-GLUTAMYLTRANSFERASE) (GLUTAMYL TRANSPEPTIDASE)
CDS,none,GI:31793572,2658143,2658583,442,1,PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN [FIRST PART]
CDS,none,GI:31793573,2658597,2660147,1552,1,PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN [SECOND PART]
CDS,PE_PGRS41,GI:31793574,2660871,2661953,1084,1,PE-PGRS FAMILY PROTEIN
CDS,cysA1,GI:31793575,2661978,2663033,1057,-1,PROBABLE SULFATE-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER CYSA1
CDS,cysW,GI:31793576,2663050,2663868,820,-1,PROBABLE SULFATE-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER CYSW
CDS,cysT,GI:31793577,2663865,2664716,853,-1,PROBABLE SULFATE-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER CYST
CDS,subI,GI:31793578,2664713,2665783,1072,-1,PROBABLE SULFATE-BINDING LIPOPROTEIN SUBI
CDS,none,GI:31793579,2665797,2666126,331,1,hypothetical protein
CDS,none,GI:31793580,2666111,2666314,205,-1,POSSIBLE CONSERVED MEMBRANE PROTEIN
CDS,none,GI:31793581,2666598,2668526,1930,1,hypothetical protein
CDS,lppR,GI:31793582,2668604,2669359,757,-1,PROBABLE CONSERVED LIPOPROTEIN LPPR
CDS,lepA,GI:31793583,2669356,2671317,1963,-1,GTP-binding protein LepA
CDS,none,GI:31793584,2671338,2671907,571,1,hypothetical protein
CDS,none,GI:31793585,2672078,2672506,430,-1,hypothetical protein
CDS,none,GI:31793586,2672766,2673608,844,1,ribonuclease Z
CDS,PE24,GI:31793587,2674201,2674920,721,1,POSSIBLE PE FAMILY-RELATED PROTEIN
CDS,none,GI:31793588,2674678,2675517,841,-1,hypothetical protein
CDS,none,GI:31793589,2675517,2676494,979,-1,hypothetical protein
CDS,none,GI:31793590,2676494,2678149,1657,-1,hypothetical protein
CDS,rpsT,GI:31793591,2678259,2678519,262,1,30S ribosomal protein S20
CDS,none,GI:31793592,2678535,2679485,952,-1,hypothetical protein
CDS,none,GI:31793593,2679490,2681061,1573,-1,hypothetical protein
CDS,none,GI:31793594,2681076,2681969,895,-1,hypothetical protein
CDS,none,GI:31793595,2682309,2683535,1228,-1,hypothetical protein
CDS,none,GI:31793596,2683657,2684499,844,-1,hypothetical protein
CDS,none,GI:31793597,2684580,2685323,745,-1,hypothetical protein
CDS,none,GI:31793598,2685313,2685984,673,-1,PROBABLE PHOSPHOGLYCERATE MUTASE (PHOSPHOGLYCEROMUTASE)
CDS,none,GI:31793599,2685981,2686361,382,-1,hypothetical protein
CDS,nadD,GI:31793600,2686358,2686993,637,-1,nicotinic acid mononucleotide adenyltransferase
CDS,none,GI:31793601,2687268,2687540,274,1,hypothetical protein
CDS,none,GI:31793602,2687782,2688828,1048,1,hypothetical protein
CDS,none,GI:31793603,2688961,2689653,694,-1,PROBABLE TRANSPOSASE [SECOND PART]
CDS,none,GI:31793604,2689667,2689960,295,-1,PROBABLE TRANSPOSASE [FIRST PART]
CDS,none,GI:31793605,2690049,2691491,1444,-1,hypothetical protein
CDS,none,GI:31793606,2691491,2692366,877,-1,hypothetical protein
CDS,proA,GI:31793607,2692393,2693640,1249,-1,gamma-glutamyl phosphate reductase
CDS,ahpC,GI:31793608,2694356,2694943,589,1,ALKYL HYDROPEROXIDE REDUCTASE C PROTEIN AHPC (ALKYL HYDROPEROXIDASE C)
CDS,ahpD,GI:31793609,2694969,2695502,535,1,ALKYL HYDROPEROXIDE REDUCTASE D PROTEIN AHPD (ALKYL HYDROPEROXIDASE D)
CDS,PPE41,GI:31793610,2695499,2696083,586,-1,PPE FAMILY PROTEIN
CDS,PE25,GI:31793611,2696130,2696429,301,-1,PE FAMILY PROTEIN
CDS,none,GI:31793612,2696600,2697010,412,-1,hypothetical protein
CDS,none,GI:31793613,2697007,2697297,292,-1,hypothetical protein
CDS,none,GI:31793614,2697278,2698723,1447,-1,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN
CDS,none,GI:31793615,2698720,2700912,2194,-1,PUTATIVE CYCLASE (ADENYLYL-OR GUANYLYL-)(ADENYLATE-OR GUANYLATE-)
CDS,rbsK,GI:31793616,2701393,2702307,916,1,RIBOKINASE RBSK
CDS,none,GI:31793617,2702539,2702958,421,1,hypothetical protein
CDS,nadE,GI:31793618,2702955,2704994,2041,-1,NAD(+) synthetase
CDS,none,GI:31793619,2704872,2705150,280,1,hypothetical protein
CDS,proB,GI:31793620,2705280,2706410,1132,-1,gamma-glutamyl kinase
CDS,obg,GI:31793621,2706410,2707849,1441,-1,PROBABLE GTP1/OBG-FAMILY GTP-BINDING PROTEIN OBG
CDS,rpmA,GI:31793622,2707935,2708195,262,-1,50S ribosomal protein L27
CDS,rplU,GI:31793623,2708210,2708524,316,-1,50S ribosomal protein L21
CDS,dctA,GI:31793624,2708872,2710347,1477,1,PROBABLE C4-DICARBOXYLATE-TRANSPORT TRANSMEMBRANE PROTEIN DCTA
CDS,rne,GI:31793625,2710286,2713147,2863,-1,POSSIBLE RIBONUCLEASE E RNE
CDS,ndkA,GI:31793626,2713477,2713887,412,-1,nucleoside diphosphate kinase
CDS,none,GI:31793627,2713930,2714301,373,-1,PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN
CDS,folC,GI:31793628,2714298,2715761,1465,-1,PROBABLE FOLYLPOLYGLUTAMATE SYNTHASE PROTEIN FOLC (FOLYLPOLY-GAMMA-GLUTAMATE SYNTHETASE) (FPGS)
CDS,valS,GI:31793629,2715758,2718388,2632,-1,valyl-tRNA synthetase
CDS,none,GI:31793630,2718476,2719735,1261,-1,hypothetical protein
CDS,rpfE,GI:31793631,2719825,2720343,520,-1,PROBABLE RESUSCITATION-PROMOTING FACTOR RPFE
CDS,none,GI:31793632,2720425,2720823,400,1,HYPOTHETICAL PROLINE AND SERINE RICH PROTEIN
CDS,none,GI:31793633,2721011,2721157,148,-1,hypothetical protein
CDS,mobA,GI:31793634,2721181,2721786,607,-1,molybdopterin-guanine dinucleotide biosynthesis protein A
CDS,none,GI:31793635,2721788,2722909,1123,-1,ferrodoxin oxidoreductase beta subunit
CDS,none,GI:31793636,2722906,2724867,1963,-1,PROBABLE OXIDOREDUCTASE (ALPHA SUBUNIT)
CDS,none,GI:31793637,2725099,2726355,1258,-1,PUTATIVE CONSERVED INTEGRAL MEMBRANE TRANSPORT PROTEIN
CDS,clpX,GI:31793638,2726371,2727651,1282,-1,ATP-dependent protease ATP-binding subunit
CDS,mmuM,GI:31793639,2727942,2728850,910,1,homocysteine methyltransferase
CDS,none,GI:31793640,2729017,2730543,1528,1,PROBABLE CONSERVED INTEGRAL MEMBRANE TRANSPORT PROTEIN
CDS,clpP2,GI:31793641,2730694,2731338,646,-1,ATP-dependent Clp protease proteolytic subunit
CDS,clpP1,GI:31793642,2731335,2731937,604,-1,ATP-dependent Clp protease proteolytic subunit
CDS,tig,GI:31793643,2732054,2733454,1402,-1,trigger factor
tRNA,proU,GeneID:1094226,2733494,2733567,75,-1,tRNA-Pro
tRNA,glyV,GeneID:1094224,2733704,2733774,72,1,tRNA-Gly
CDS,lipP,GI:31793644,2733818,2735002,1186,1,PROBABLE ESTERASE/LIPASE LIPP
CDS,none,GI:31793645,2735022,2735828,808,-1,POSSIBLE DNA GLYCOSYLASE
CDS,none,GI:31793646,2735834,2736322,490,-1,ribose-5-phosphate isomerase B
CDS,none,GI:31793647,2736424,2737047,625,-1,hypothetical protein
CDS,pepN,GI:31793648,2737149,2739734,2587,1,PROBABLE AMINOPEPTIDASE N PEPN (LYSYL AMINOPEPTIDASE) (LYS-AP) (ALANINE AMINOPEPTIDASE)
CDS,none,GI:31793649,2739807,2740310,505,-1,hypothetical protein
CDS,none,GI:31793650,2740530,2741198,670,-1,hypothetical protein
CDS,glbO,GI:31793651,2741341,2741727,388,1,POSSIBLE GLOBIN (OXYGEN-BINDING PROTEIN) GLBO
CDS,aglA,GI:31793652,2741727,2743367,1642,1,PROBABLE ALPHA-GLUCOSIDASE AGLA (MALTASE) (GLUCOINVERTASE) (GLUCOSIDOSUCRASE) (MALTASE-GLUCOAMYLASE) (LYSOSOMAL ALPHA-GLUCOSIDASE) (ACID MALTASE)
CDS,none,GI:31793653,2743435,2743728,295,1,hypothetical protein
CDS,none,GI:31793654,2743731,2744447,718,1,POSSIBLE ALANINE AND PROLINE RICH MEMBRANE PROTEIN
CDS,none,GI:31793655,2744479,2745132,655,-1,hypothetical protein
CDS,none,GI:31793656,2745138,2745554,418,-1,hypothetical protein
CDS,gdh,GI:31793657,2745551,2750422,4873,-1,PROBABLE NAD-DEPENDENT GLUTAMATE DEHYDROGENASE GDH (NAD-GDH) (NAD-DEPENDENT GLUTAMIC DEHYDROGENASE)
CDS,none,GI:31793658,2750526,2752202,1678,-1,PROBABLE MACROLIDE-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER
CDS,none,GI:31793659,2752283,2752768,487,-1,hypothetical protein
CDS,none,GI:31793660,2753377,2753700,325,-1,hypothetical protein
CDS,plsB2,GI:31793661,2753716,2756085,2371,-1,glycerol-3-phosphate acyltransferase
CDS,plsC,GI:31793662,2756082,2757824,1744,-1,POSSIBLE TRANSMEMBRANE PHOSPHOLIPID BIOSYNTHESIS BIFUNCTIONNAL ENZYME PLSC: PUTATIVE L-3-PHOSPHOSERINE PHOSPHATASE (O-PHOSPHOSERINE PHOSPHOHYDROLASE) (PSP) (PSPASE) + 1-ACYL-SN-GLYCEROL-3-PHOSPHATE ACYLTRANSFERASE (1-AGP ACYLTRANSFERASE) (1-AGPAT) (LYSOPH
CDS,none,GI:31793663,2757821,2759296,1477,-1,hypothetical protein
CDS,lipQ,GI:31793664,2759525,2760790,1267,-1,PROBABLE CARBOXYLESTERASE LIPQ
tRNA,argW,GeneID:1094197,2760978,2761051,75,1,tRNA-Arg
CDS,echA14,GI:31793665,2761152,2761922,772,1,enoyl-CoA hydratase
CDS,PE_PGRS42a,GI:31793666,2763566,2764186,622,-1,PE-PGRS FAMILY PROTEIN [FIRST PART]
CDS,none,GI:31793667,2764268,2767681,3415,-1,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (LUXR-FAMILY)
CDS,none,GI:31793668,2767647,2767946,301,-1,HYPOTHETICAL ALANINE RICH PROTEIN
CDS,PE_PGRS43b,GI:31793669,2768055,2771507,3454,-1,PE-PGRS FAMILY PROTEIN [SECOND PART]
CDS,PE_PGRS43a,GI:31793670,2771504,2773033,1531,-1,PE-PGRS FAMILY PROTEIN [FIRST PART]
CDS,none,GI:31793671,2773462,2774085,625,1,hypothetical protein
CDS,none,GI:31793672,2774075,2774827,754,1,hypothetical protein
CDS,none,GI:31793673,2774880,2775101,223,1,hypothetical protein
CDS,none,GI:31793674,2775107,2775532,427,1,hypothetical protein
CDS,pdhC,GI:31793675,2775555,2776736,1183,-1,dihydrolipoamide acetyltransferase
CDS,pdhB,GI:31793676,2776733,2777779,1048,-1,PROBABLE PYRUVATE DEHYDROGENASE E1 COMPONENT (BETA SUBUNIT) PDHB (PYRUVATE DECARBOXYLASE) (PYRUVATE DEHYDROGENASE) (PYRUVIC DEHYDROGENASE)
CDS,pdhA,GI:31793677,2777790,2778893,1105,-1,PROBABLE PYRUVATE DEHYDROGENASE E1 COMPONENT (ALPHA SUBUNIT) PDHA (PYRUVATE DECARBOXYLASE) (PYRUVATE DEHYDROGENASE) (PYRUVIC DEHYDROGENASE)
CDS,citE,GI:31793678,2779152,2779973,823,-1,PROBABLE CITRATE (PRO-3S)-LYASE (BETA SUBUNIT) CITE (CITRASE) (CITRATASE) (CITRITASE) (CITRIDESMOLASE) (CITRASE ALDOLASE)
CDS,none,GI:31793679,2779970,2780527,559,-1,POSSIBLE OXIDASE REGULATORY-RELATED PROTEIN
CDS,fadE19,GI:31793680,2780524,2781708,1186,-1,POSSIBLE ACYL-COA DEHYDROGENASE FADE19 (MMGC)
CDS,accA1,GI:31793681,2781713,2783677,1966,-1,PROBABLE ACETYL-/PROPIONYL-COENZYME A CARBOXYLASE ALPHA CHAIN (ALPHA SUBUNIT) ACCA1: BIOTIN CARBOXYLASE + BIOTIN CARBOXYL CARRIER PROTEIN (BCCP)
CDS,accD1,GI:31793682,2783682,2785271,1591,-1,PROBABLE ACETYL-/PROPIONYL-COA CARBOXYLASE (BETA SUBUNIT) ACCD1
CDS,scoB,GI:31793683,2785268,2785924,658,-1,PROBABLE SUCCINYL-COA:3-KETOACID-COENZYME A TRANSFERASE (BETA SUBUNIT) SCOB (3-OXO-ACID:COA TRANSFERASE) (OXCT B) (SUCCINYL CoA:3-OXOACID CoA-TRANSFERASE)
CDS,scoA,GI:31793684,2785921,2786667,748,-1,PROBABLE SUCCINYL-COA:3-KETOACID-COENZYME A TRANSFERASE (ALPHA SUBUNIT) SCOA (3-OXO ACID:CoA TRANSFERASE) (OXCT A) (SUCCINYL-COA:3-OXOACID-COENZYME A TRANSFERASE)
CDS,fadD35,GI:31793685,2786750,2788393,1645,-1,acyl-CoA synthase
CDS,none,GI:31793686,2788509,2789156,649,1,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY)
CDS,none,GI:31793687,2789235,2790056,823,1,POSSIBLE CONSERVED PROLINE RICH MEMBRANE PROTEIN
CDS,none,GI:31793688,2790053,2791390,1339,-1,PROBABLE CONSERVED INTEGRAL MEMBRANE LEUCINE AND ALANINE RICH PROTEIN
CDS,none,GI:31793689,2791475,2792281,808,1,PUTATIVE SHORT-CHAIN TYPE DEHYDROGENASE/REDUCTASE
CDS,none,GI:31793690,2792285,2793886,1603,-1,hypothetical protein
CDS,orn,GI:31793691,2793954,2794601,649,1,oligoribonuclease
tRNA,hisT,GeneID:1090867,2794651,2794723,74,1,tRNA-His
CDS,none,GI:31793692,2795353,2796600,1249,-1,IS1081 transposase
CDS,none,GI:31793693,2796600,2796737,139,1,hypothetical protein
CDS,none,GI:31793694,2796958,2797380,424,1,hypothetical protein
CDS,none,GI:31793695,2797674,2798135,463,-1,hypothetical protein
CDS,none,GI:31793696,2798141,2799388,1249,-1,hypothetical protein
CDS,none,GI:31793697,2799507,2800310,805,-1,hypothetical protein
CDS,none,GI:31793698,2800307,2800558,253,-1,hypothetical protein
CDS,lppS,GI:31793699,2800906,2802132,1228,-1,PROBABLE CONSERVED LIPOPROTEIN LPPS
tRNA,lysU,GeneID:1090886,2802291,2802363,74,1,tRNA-Lys
CDS,PE26,GI:31793700,2802582,2804060,1480,1,PE FAMILY PROTEIN
CDS,none,GI:31793701,2804185,2804412,229,-1,POSSIBLE CONSERVED MEMBRANE PROTEIN
CDS,bcp,GI:31793702,2804481,2804954,475,1,PROBABLE BACTERIOFERRITIN COMIGRATORY PROTEIN BCP
CDS,none,GI:31793703,2804926,2806338,1414,-1,hypothetical protein
CDS,acpS,GI:31793704,2806335,2806727,394,-1,4'-phosphopantetheinyl transferase
CDS,fas,GI:31793705,2806920,2816129,9211,-1,PROBABLE FATTY ACID SYNTHASE FAS (FATTY ACID SYNTHETASE)
CDS,none,GI:31793706,2816649,2817371,724,-1,hypothetical protein
CDS,none,GI:31793707,2817888,2818115,229,1,hypothetical protein
CDS,none,GI:31793708,2818112,2818513,403,1,hypothetical protein
CDS,mrr,GI:31793709,2818548,2819468,922,-1,PROBABLE RESTRICTION SYSTEM PROTEIN MRR
CDS,none,GI:31793710,2819672,2821063,1393,1,hypothetical protein
CDS,none,GI:31793711,2821064,2821483,421,-1,hypothetical protein
CDS,none,GI:31793712,2821480,2821704,226,-1,hypothetical protein
CDS,none,GI:31793713,2821735,2824578,2845,-1,PROBABLE AMINO ACID DECARBOXYLASE
CDS,none,GI:31793714,2824650,2825051,403,-1,hypothetical protein
CDS,nusB,GI:31793715,2825051,2825521,472,-1,transcription antitermination protein NusB
CDS,efp,GI:31793716,2825524,2826087,565,-1,elongation factor P
CDS,pepQ,GI:31793717,2826097,2827215,1120,-1,PUTATIVE CYTOPLASMIC PEPTIDASE PEPQ
CDS,none,GI:31793718,2827249,2827941,694,1,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN
CDS,aroD,GI:31793719,2827945,2828388,445,-1,3-dehydroquinate dehydratase
CDS,aroB,GI:31793720,2828385,2829473,1090,-1,3-dehydroquinate synthase
CDS,aroK,GI:31793721,2829470,2830000,532,-1,shikimate kinase
CDS,aroF,GI:31793722,2830004,2831209,1207,-1,chorismate synthase
CDS,none,GI:31793723,2831224,2831631,409,1,HYPOTHETICAL ALANINE RICH PROTEIN
CDS,none,GI:31793724,2831927,2833138,1213,1,CONSERVED HYPOTHETICAL PROTEIN [SECOND PART]
CDS,lppA,GI:31793725,2833265,2833924,661,1,PROBABLE CONSERVED LIPOPROTEIN LPPA
CDS,lprR,GI:31793726,2833921,2834580,661,1,PROBABLE CONSERVED LIPOPROTEIN LPRR
CDS,lppB,GI:31793727,2834577,2835239,664,1,PROBABLE CONSERVED LIPOPROTEIN LPPB
CDS,none,GI:31793728,2835236,2835514,280,1,hypothetical protein
CDS,none,GI:31793729,2835607,2836020,415,1,hypothetical protein
CDS,none,GI:31793730,2836059,2836316,259,1,hypothetical protein
CDS,none,GI:31793731,2836313,2836690,379,1,hypothetical protein
CDS,none,GI:31793732,2837180,2837575,397,-1,hypothetical protein
CDS,none,GI:31793733,2837572,2837817,247,-1,hypothetical protein
CDS,none,GI:31793734,2838228,2838647,421,-1,hypothetical protein
CDS,aroE,GI:31793735,2838659,2839441,784,-1,shikimate 5-dehydrogenase
CDS,none,GI:31793736,2839464,2840717,1255,-1,PROBABLE CONSERVED MEMBRANE PROTEIN
CDS,none,GI:31793737,2840710,2841222,514,-1,Holliday junction resolvase-like protein
CDS,alaS,GI:31793738,2841223,2843937,2716,-1,alanyl-tRNA synthetase
CDS,none,GI:31793739,2844028,2844417,391,-1,hypothetical protein
CDS,none,GI:31793740,2844524,2845198,676,1,hypothetical protein
CDS,none,GI:31793741,2845283,2845993,712,1,hypothetical protein
CDS,none,GI:31793742,2846023,2847381,1360,-1,CONSERVED HYPOTHETICAL ALANINE LEUCINE VALINE RICH PROTEIN
CDS,none,GI:31793743,2847527,2848504,979,1,PROBABLE PROLINE AND GLYCINE RICH TRANSMEMBRANE PROTEIN
CDS,none,GI:31793744,2848861,2849598,739,1,hypothetical protein
CDS,none,GI:31793745,2849741,2850790,1051,1,PROBABLE GLUTAMINE-TRANSPORT TRANSMEMBRANE PROTEIN ABC TRANSPORTER
CDS,glnQ,GI:31793746,2850793,2851785,994,1,PROBABLE GLUTAMINE-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER GLNQ
CDS,none,GI:31793747,2852062,2853813,1753,1,hypothetical protein
CDS,none,GI:31793748,2853824,2855425,1603,1,LONG CONSERVED HYPOTHETICAL PROTEIN [FIRST PART]
CDS,none,GI:31793749,2855451,2857244,1795,1,LONG CONSERVED HYPOTHETICAL PROTEIN [SECOND PART]
CDS,none,GI:31793750,2857244,2859898,2656,1,CONSERVED HYPOTHETICAL ALANINE AND LEUCINE RICH PROTEIN
CDS,none,GI:31793751,2859895,2860920,1027,-1,hypothetical protein
CDS,none,GI:31793752,2860913,2861857,946,-1,hypothetical protein
CDS,none,GI:31793753,2861961,2862350,391,1,hypothetical protein
CDS,none,GI:31793754,2862342,2863409,1069,-1,PROBABLE TRANSMEMBRANE ALANINE AND VALINE AND LEUCINE RICH PROTEIN
CDS,aspS,GI:31793755,2863416,2865251,1837,-1,aspartyl-tRNA synthetase
CDS,none,GI:31793756,2865491,2866231,742,1,2-dehydropantoate 2-reductase
CDS,none,GI:31793757,2866254,2866757,505,1,hypothetical protein
CDS,none,GI:31793758,2866787,2867668,883,1,POSSIBLE CONSERVED MEMBRANE GLYCINE RICH PROTEIN
CDS,none,GI:31793759,2867674,2868138,466,-1,POSSIBLE CONSERVED MEMBRANE PROTEIN
CDS,none,GI:31793760,2868366,2868617,253,1,CONSERVED HYPOTHETICAL PROTEIN [FIRST PART]
CDS,none,GI:31793761,2868651,2869955,1306,1,CONSERVED HYPOTHETICAL PROTEIN [SECOND PART]
CDS,none,GI:31793762,2869957,2870979,1024,-1,hypothetical protein
CDS,dhaA,GI:31793763,2871087,2871989,904,1,haloalkane dehalogenase
CDS,hisS,GI:31793764,2872269,2873540,1273,-1,histidyl-tRNA synthetase
